 fingers|085r||p084v_4
 knife|085r||p084v_4
 linen|085r||p084v_4
 small bristle brushes of pork|085r||p084v_4
 linen|085r||p084v_4
 mold|085r||p084v_4
 frame|085r||p084v_4
 pestle|085r||p084v_4
 frame|085r||p084v_4
 frame|085r||p084v_4
 earthen pots|085r|Glue|p085r_2
 mold|085v|Founder|p085v_1
 Mortars|085v|Mortars|p085v_2
 mortars|085v|Mortars|p085v_2
 pestling|085v|Mortars|p085v_2
 furnace|085v|Sand from the mine|p085v_3
 porphyry|085v|Sand from the mine|p085v_3
 skillet|085v|Experimented sands|p085v_4
 fine sieve|085v|Experimented sands|p085v_4
 the apothecaries’ double|085v|Experimented sands|p085v_4
 porphyry|085v|Experimented sands|p085v_4
 frame|086r||p085v_4
 furnace|086r||p085v_4
 sieved|086r||p085v_4
 double sieve|086r||p085v_4
 frame|086r||p085v_4
 molds|086r||p085v_4
 fingers|086r||p085v_4
 frame|086r||p085v_4
 frame|086r||p085v_4
 lute|086r||p085v_4
 frame|086r||p085v_4
 pestled|086r||p085v_4
 mortar|086r||p085v_4
 mold|086v||p085v_4
 card|086v||p085v_4
 paper|086v||p085v_4
 mold|086v||p085v_4
 marble|086v|Excellent sand for lead, tin and copper|p086v_1
 frame|086v|Excellent sand for lead, tin and copper|p086v_1
 frame|086v|Excellent sand for lead, tin and copper|p086v_1
 mold|086v|Excellent sand for lead, tin and copper|p086v_1
 frame|086v|Excellent sand for lead, tin and copper|p086v_1
 frame|087r||p086v_1
 crucible|087r||p086v_1
 bellows furnace|087r||p086v_1
 four à vent|087r||p086v_1
 four à vent|087r||p086v_1
 mold|087r||p086v_1
 frame|087r||p086v_1
 mold|087r||p086v_1
 carton|087r||p086v_1
 finger|087r||p086v_1
 cask|087v|Magistra|p087v_2
 double sieve|087v|Sand of the mine of Thoulouse|p087v_3
 porphyry|087v|Sand of the mine of Thoulouse|p087v_3
 fingernail|087v|Sand of the mine of Thoulouse|p087v_3
 mortar|087v|Sand of the mine of Thoulouse|p087v_3
 porphyry|087v|Sand of the mine of Thoulouse|p087v_3
 sponge|087v|Sand of the mine of Thoulouse|p087v_3
 Mortars|088r|Mortars|p088r_2
 Fine copper mortars|088r|Mortars|p088r_2
 iron pestle|088r|Mortars|p088r_2
 metalc_088r_01 mortar|088r|Mortars|p088r_2
 large mortars|088r|Mortars|p088r_2
 chafing dish|088r|Varnish|p088r_3
 knife|088r|Varnish|p088r_3
 sieve|088r|Baker|p088r_5
 boulting cloth of rough cloth or canvas|088r|Baker|p088r_5
 marble|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 marble|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 pestled|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 mortar|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 porphyry|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 double sieve|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 sleeve of a shirt|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 paper|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 marble|088v|Sand from pulverised rock salt and sand from the mine finely ground on marble|p088v_1
 hands|088v|Mineral sand|p088v_2
 sieve|088v|Mineral sand|p088v_2
 porphyry|088v|Mineral sand|p088v_2
 frame|088v|Mineral sand|p088v_2
 sieve|088v|Mineral sand|p088v_2
 porphyry|089r|Sand of burnt oxen bone and rock salt|p089r_1
 porphyry|089r|Sand of burnt oxen bone and rock salt|p089r_1
 paper|089r|Sand of burnt oxen bone and rock salt|p089r_1
 napkin|089r|Sand of burnt oxen bone and rock salt|p089r_1
 frame|089r|Reheating or drying a molded frame|p089r_2
 marble|089v|Sal ammoniac and alabaster|p089v_1
 piece of paper|089v|Sal ammoniac and alabaster|p089v_1
 napkin|089v|Sal ammoniac and alabaster|p089v_1
 frame|089v|Sal ammoniac and alabaster|p089v_1
 hand|089v|Sal ammoniac and alabaster|p089v_1
 mold|089v|Sal ammoniac and alabaster|p089v_1
 porphyry|089v|Glassmakers' white sand from the mine, mixed with sal ammoniac|p089v_2
 mold|089v|Glassmakers' white sand from the mine, mixed with sal ammoniac|p089v_2
 frame|089v|Glassmakers' white sand from the mine, mixed with sal ammoniac|p089v_2
 porphyry|089v|Glassmakers' white sand from the mine, mixed with sal ammoniac|p089v_2
 bronze mortar|090r|Sal ammoniac and iron dross|p090r_1
 double sieve|090r|Sal ammoniac and iron dross|p090r_1
 porphyry|090r|Sal ammoniac and iron dross|p090r_1
 napkin|090r|Sal ammoniac and iron dross|p090r_1
 fingers|090r|All sands can be rendered good|p090r_3
 sieve|090v||p090r_3
 vessel|090v||p090r_3
 vessel|090v||p090r_3
 porphyry|090v||p090r_3
 mortar|090v|Terre fondue of potters|p090v_1
 mustard mill|090v|Terre fondue of potters|p090v_1
 square wooden cases|090v|Orange trees|p090v_2
 buckles|090v|Orange trees|p090v_2
 straps|090v|Orange trees|p090v_2
 cases|090v|Orange trees|p090v_2
 cases|090v|Orange trees|p090v_2
 screws|090v|Orange trees|p090v_2
 nails|090v|Orange trees|p090v_2
 cuttlefish bone|091r|Molding with cuttlefish bone|p091r_2
 knife|091r|Molding with cuttlefish bone|p091r_2
 hooked rooftile|091r|Molding with cuttlefish bone|p091r_2
 bones|091r|Molding with cuttlefish bone|p091r_2
 counter bone|091r|Molding with cuttlefish bone|p091r_2
 bone|091r|Molding with cuttlefish bone|p091r_2
 bone|091r|Molding with cuttlefish bone|p091r_2
 bones|091r|Molding with cuttlefish bone|p091r_2
 hammered|091r|Molding with cuttlefish bone|p091r_2
 chisel|091r|Molding with cuttlefish bone|p091r_2
 mold|091r|Molding with cuttlefish bone|p091r_2
 pen-knife|091r|Molding with cuttlefish bone|p091r_2
 bones|091r|Molding with cuttlefish bone|p091r_2
 bones|091v||p091r_2
 bones|091v||p091r_2
 shards of wood|091v||p091r_2
 hands joined between your two knees|091v||p091r_2
 press|091v||p091r_2
 bones|091v||p091r_2
 brush|091v||p091r_2
 cuttlefish bone|091v||p091r_2
 bone|091v||p091r_2
 bone|091v||p091r_2
 bone|091v||p091r_2
 frame|091v||p091r_2
 bone|091v||p091r_2
 mold|091v||p091r_2
 dish of fine tin|092r|SandMixture easy to melt|p092r_1
 frame|092r|Molding hollow on one side and in relief on the other|p092r_2
 frame|092r|Molding hollow on one side and in relief on the other|p092r_2
 pinceau|092r|Molding hollow on one side and in relief on the other|p092r_2
 frame|092r|Molding hollow on one side and in relief on the other|p092r_2
 en grille|092r|Molding hollow on one side and in relief on the other|p092r_2
 iron posnet|092v|Congealing mercury|p092v_2
 shovel|092v|Congealing mercury|p092v_2
 spoon|092v|Congealing mercury|p092v_2
 hollow crucible|092v|Congealing mercury|p092v_2
 hearth|093r|Sand|p093r_4
 sponge|093v|Faces in distemper|p093v_1
 pinceau|093v|Faces in distemper|p093v_1
 pinceau|093v|Faces in distemper|p093v_1
 marble|093v|Faces in distemper|p093v_1
 pinceau|093v|Azure|p093v_2
 palette|093v|Azure|p093v_2
 palette|093v|Violet and lake|p093v_3
 glass|093v|Violet and lake|p093v_3
 iron wire|094r|Furbisher|p094r_1
 dog skin|094r|Furbisher|p094r_1
 spinning wheel|094r|Furbisher|p094r_1
 chameau|094v||p094r_1
 arson|094v||p094r_1
 stick of the fustée|094v||p094r_1
 fustée|094v||p094r_1
 halberd point|094v||p094r_1
 filed|094v||p094r_1
 grateau|094v||p094r_1
 file|094v||p094r_1
 stone|094v||p094r_1
 coux|094v||p094r_1
 fustée|094v||p094r_1
 fustée|094v||p094r_1
 fresil stick|094v||p094r_1
 farriers' forge|094v||p094r_1
 scabbard bench|094v||p094r_1
 baston a felinder|094v||p094r_1
 flin|094v||p094r_1
 thunder stone|094v||p094r_1
 well-forged|095r||p094r_1
 forge|095r||p094r_1
 foot|095r||p094r_1
 grindstone|095r||p094r_1
 chameau|095r||p094r_1
 stick|095r||p094r_1
 grindstone|095r||p094r_1
 finger|095r||p094r_1
 chameau|095r||p094r_1
 felin|095r||p094r_1
 thunderstone|095r||p094r_1
 fustée|095r||p094r_1
 felin|095r||p094r_1
 gratteau|095r||p094r_1
 hand|095r||p094r_1
 vice|095r||p094r_1
 file|095r||p094r_1
 hammer|095r||p094r_1
 hammer|095r||p094r_1
 file|095r||p094r_1
 chisel|095r||p094r_1
 nails|095v||p094r_1
 nail|095v||p094r_1
 scabbard bench|095v||p094r_1
 plane|095v||p094r_1
 small iron tool|095v||p094r_1
 joiners' bench|095v||p094r_1
 plane|095v||p094r_1
 plane|095v||p094r_1
 knife with two handles|095v||p094r_1
 joiner's plane|095v||p094r_1
 round plane, also mounted with two handles|096r||p094r_1
 small narrow plane|096r||p094r_1
 black stone|096r||p094r_1
 chisel|096r||p094r_1
 joiners’ plane|096r||p094r_1
 boxwood|096r||p094r_1
 plane|096r||p094r_1
 boxwood|096r||p094r_1
 cloth|096r||p094r_1
 cauldron full of ashes|096v|Grey guards|p096v_1
 soft file|096v|Color of water|p096v_2
 burnisher|096v|Color of water|p096v_2
 feather|096v|Yellow varnish|p096v_3
 furbishers' furnace|096v|Yellow varnish|p096v_3
 soft file|097r|Gilding|p097r_2
 tweezers|097r|Gilding|p097r_2
 iron rod|097r|Gilding|p097r_2
 white linen cloth|097r|Gilding|p097r_2
 file|097r|Gilding with silver|p097r_3
 knife|097r|Gilding with silver|p097r_3
 tweezers|097r|Gilding with silver|p097r_3
 burnisher|097r|Gilding with silver|p097r_3
 burnisher|097r|Gilding with silver|p097r_3
 burnisher|097r|Gilding with silver|p097r_3
 varnished bowl|097v|Mastic varnish dry in a half hour|p097v_1
 sieve|097v|Mastic varnish dry in a half hour|p097v_1
 knife|097v|Mastic varnish dry in a half hour|p097v_1
 mortar|097v|Mastic varnish dry in a half hour|p097v_1
 very fine sieve|097v|Mastic varnish dry in a half hour|p097v_1
 fingertip|097v|Mastic varnish dry in a half hour|p097v_1
 finger|097v|Mastic varnish dry in a half hour|p097v_1
 rake|098r|Borders of a garden|p098r_2
 chalked cord|098r|Borders of a garden|p098r_2
 chalked cord|098r|Borders of a garden|p098r_2
 pruning knife|098r|Borders of a garden|p098r_2
 chalked cord|098r|Borders of a garden|p098r_2
 iron stake|098r|Borders of a garden|p098r_2
 file|098r|Locksmith|p098r_3
 linen|098r|Locksmith|p098r_3
 head of a nail|098r|Locksmith|p098r_3
 iron|098r|Locksmith|p098r_3
 small stick wrapped in tow|098r|Locksmith|p098r_3
 firkin|098v|Salted artichokes|p098v_2
 rod|098v|Birds|p098v_4
 stone|098v|Fonte|p098v_5
 brush|098v|Fonte|p098v_5
 finger|098v|Fonte|p098v_5
 frame|099r||p098v_5
 crucible|099r||p098v_5
 crucible|099r||p098v_5
 furnace|099r||p098v_5
 bricks|099r||p098v_5
 furnace|099r||p098v_5
 crucible|099r||p098v_5
 porphyry|099r|Lean white sand|p099r_2
 mold|099r|Lean white sand|p099r_2
 bore|099v|Cannons|p099v_2
 borer|099v|Cannons|p099v_2
 boring|099v|Cannons|p099v_2
 mold|099v|Cannons|p099v_2
 borer|099v|Cannons|p099v_2
 wimble|099v|Cannons|p099v_2
 bore|099v|Cannons|p099v_2
 vessel|099v|Varnish|p099v_6
 pestle|100r|Gemstones|p100r_3
 mortar of thick glass|100r|Gemstones|p100r_3
 mortar of wood|100r|Gemstones|p100r_3
 pestle|100r|Gemstones|p100r_3
 Mortar of glass|100r||p100r_6
 slab of glass|100r||p100r_6
 hot tile or coal shovel|100r|Vitrified saltpeter|p100r_4
 little furnace|100r|Vitrified saltpeter|p100r_4
 glowing coals|100r|Windows through which the sun will not pass|p100r_5
 four à vent|100v|Gemstones|p100v_1
 pestle|100v|Gemstones|p100v_1
 totally pure copper mortar|100v|Gemstones|p100v_1
 pestle of pure copper|100v|Gemstones|p100v_1
 bronze mortar|100v|Gemstones|p100v_1
 bronze mortar|100v|Gemstones|p100v_1
 kettle of pure copper|100v|Gemstones|p100v_1
 crucibles|100v|Gemstones|p100v_1
 fornaise|100v|Gemstones|p100v_1
 four à vent|100v|Gemstones|p100v_1
 furnace|100v|For ruby take some gold leaf|p100v_2
 tiles|100v|For ruby take some gold leaf|p100v_2
 mortar of glass|100v|For ruby take some gold leaf|p100v_2
 pestle|100v|For ruby take some gold leaf|p100v_2
 pestle|101r||p100v_2
 crucible|101r||p100v_2
 tile|101r||p100v_2
 grate|101r||p100v_2
 furnace|101r||p100v_2
 thick rounded squares|101r||p100v_2
 furnace|101r||p100v_2
 charcoal|101r||p100v_2
 charcoal|101r||p100v_2
 furnace|101r||p100v_2
 charcoal|101r||p100v_2
 furnace|101r||p100v_2
 tiles|101r||p100v_2
 pestling|101r|Topaz|p101r_1
 copper mortar|101r|Topaz|p101r_1
 iron mortar|101r|Topaz|p101r_1
 pestles|101r|Topaz|p101r_1
 mortars|101r|Topaz|p101r_1
 pestle|101r|Topaz|p101r_1
 iron mortar|101r|Topaz|p101r_1
 four à vent|101r|Salt for melting|p101r_2
 marble|101r|Salt for melting|p101r_2
 crucible|101r|Salt for melting|p101r_2
 crucible|101v||p101r_2
 marble|101v||p101r_2
 crucibles|101v|Jacinth|p101v_1
 steel ver f mortar|101v|Topaz|p101v_2
 glass mortar|101v|Topaz|p101v_2
 cloth strainer|101v|Gum ammoniac|p101v_4
 retorts|102r|Provisions for the work of Colchis|p102r_1
 terrines without lead|102r|Provisions for the work of Colchis|p102r_1
 unleaded pots|102r|Provisions for the work of Colchis|p102r_1
 alembics|102r|Provisions for the work of Colchis|p102r_1
 pots|102r|Provisions for the work of Colchis|p102r_1
 lamps|102r|Provisions for the work of Colchis|p102r_1
 scissors|102r|Provisions for the work of Colchis|p102r_1
 furnace|102r|For the furnace|p102r_2
 coffer|102r|For the furnace|p102r_2
 boxes|102r|For the furnace|p102r_2
 pots with a lid|102r|For the furnace|p102r_2
 pipes of fer blanc|102r|For the furnace|p102r_2
 furnace|102r|For the furnace|p102r_2
 lamps|102r|For the furnace|p102r_2
 furnace|102r|For the furnace|p102r_2
 fire-steel|102r|For the furnace|p102r_2
 Glass vessels|102r|Glass vessels|p102r_4
 glass vessel|102r|Glass vessels|p102r_4
 knife|102r|Glass vessels|p102r_4
 vials|102r|Glass vessels|p102r_4
 Dutch quill|102r|Glass vessels|p102r_4
 bottle|102v|Infusion of anthos or rosemaryc_102v_05|p102v_2
 vessel|102v|Infusion of anthos or rosemaryc_102v_05|p102v_2
 substance of wine|102v|Infusion of anthos or rosemaryc_102v_05|p102v_2
 alembic|102v|Infusion of anthos or rosemaryc_102v_05|p102v_2
 spoonfuls|102v|Infusion of anthos or rosemaryc_102v_05|p102v_2
 new wooden spatula|103r|Against burns, excellent|p103r_1
 wet linen cloth|103r|Against burns, excellent|p103r_1
 fine linen cloth|103r|Against burns, excellent|p103r_1
 tube|103v|Enema|p103v_1
 glass bottle|103v|For making colors run|p103v_3
 ear picker|103v|Earwax|p103v_4
 candle|103v|Enamels|p103v_5
 candle|103v|Enamels|p103v_5
 crystal mirror|103v|Enamels|p103v_5
 glass globe or jar|103v|Enamels|p103v_5
 mattras|104r|For eating away and dissolving entirely pure gold|p104r_1
 mold|104v|For casting|p104v_2
 clock|104v|Spinet playing by itself|p104v_4
 very sharp pen-knife|105r|Gardening|p105r_4
 pen-knife|105r|Gardening|p105r_4
 slip of linen|105r|Gardening|p105r_4
 very soft thread|105r|Gardening|p105r_4
 hat|105v|Catching nightingales See the 15th folio after this.c_105v_04|p105v_3
 pin|105v|Catching nightingales See the 15th folio after this.c_105v_04|p105v_3
 device of little crossed sticks|105v|Catching nightingales See the 15th folio after this.c_105v_04|p105v_3
 canvas|105v|Nightingale|p105v_4
 small wooden pin|105v|Nightingale|p105v_4
 green cloth|105v|Nightingale|p105v_5
 cage|105v|Nightingale|p105v_5
 cage|105v|Nightingale|p105v_5
 frame|106r|For casting|p106r_1
 frames|106r|Making gold run for casting|p106r_2
 hammer|106r|Making gold run for casting|p106r_2
 mold|106v|Casting in gold|p106v_1
 iron presses|106v|Casting in gold|p106v_1
 mold|106v|Casting in gold|p106v_1
 pestle|106v|Casting in gold|p106v_1
 sieve|106v|Casting in gold|p106v_1
 Pestle|106v|Casting in gold|p106v_1
 sieve|106v|Casting in gold|p106v_1
 sleeve|106v|Casting in gold|p106v_1
 cauldron|106v|Casting in gold|p106v_1
 skillet|106v|Casting in gold|p106v_1
 cauldron|106v|Casting in gold|p106v_1
 stick|106v|Casting in gold|p106v_1
 cauldron|106v|Casting in gold|p106v_1
 cauldron|106v|Casting in gold|p106v_1
 nail|106v|Casting in gold|p106v_1
 stick|107r|Catching lizards and snakes|p107r_1
 string|107r|Catching lizards and snakes|p107r_1
 hand|107r|Catching lizards and snakes|p107r_1
 pincers|107r|Catching lizards and snakes|p107r_1
 hand|107r|Catching lizards and snakes|p107r_1
 woollen cloth|107r|Catching lizards and snakes|p107r_1
 cloth|107r|Catching lizards and snakes|p107r_1
 crucibles|107r|Catching lizards and snakes|p107r_1
 pestle|107r|Catching lizards and snakes|p107r_1
 sieve|107r|Catching lizards and snakes|p107r_1
 marble|107r|Catching lizards and snakes|p107r_1
 mortar|107r|Catching lizards and snakes|p107r_1
 pestling|107r|Catching lizards and snakes|p107r_1
 pinon|107r|Catching lizards and snakes|p107r_1
 glassmaker's furnace|107r|Catching lizards and snakes|p107r_1
 Molds|107v||p107v_1
 pestled|107v||p107v_1
 mortar|107v||p107v_1
 marble|107v||p107v_1
 sieve|107v||p107v_1
 molds|107v||p107v_1
 molds|107v||p107v_1
 mold|107v||p107v_1
 wire of the same metal that they cast|108r||p108r_1
 iron wire|108r||p108r_1
 chisel|108r||p108r_1
 mold|108r||p108r_1
 mold|108r||p108r_1
 frame|108r||p108r_1
 fingernail|108r|Spalt|p108r_2
 bottle|108r|Spalt|p108r_2
 pot|108v||p108r_2
 earthen vessel|108v||p108r_2
 furnace of those who make pots|108v||p108r_2
 pots|108v||p108r_2
 pots|108v||p108r_2
 vessel|108v||p108r_2
 sponge|108v||p108r_2
 frame|108v||p108r_2
 chaulderon|108v||p108r_2
 crucible|108v||p108r_2
 tile|108v||p108r_2
 goldsmith’s forge|108v||p108r_2
 surrounded with bricks|108v||p108r_2
 fourneau à vent|108v||p108r_2
 crucible|108v||p108r_2
 pestle|108v||p108r_2
 mortar|108v||p108r_2
 marble|108v||p108r_2
 mortar|108v||p108r_2
 pestle|108v||p108r_2
 mortar|108v||p108r_2
 mortar|108v||p108r_2
 pestle|108v||p108r_2
 marble|108v||p108r_2
 mortar|108v||p108r_2
 molds|108v||p108r_2
 molds|108v||p108r_2
 pit|108v||p108r_2
 terrine|108v||p108r_2
 stick|108v||p108r_2
 tools|109r|Modelling in wax|p109r_1
 spoon|109r|Wax for molding -|p109r_2
 crucible|109r|Wax for molding -|p109r_2
 mold|109r|Wax for molding -|p109r_2
 mold|109r|Molding wax|p109r_3
 Bellows|109r|Bellows of the forge|p109r_4
 forge|109r|Bellows of the forge|p109r_4
 forge|109r|Bellows of the forge|p109r_4
 barrel|109r|Snakes for molding|p109r_5
 glass bottle|109r|Snakes for molding|p109r_5
 twisted cord of the saw|109v|Toad|p109v_1
 needle|109v|Killing snakes for molding|p109v_2
 mold|109v|Killing snakes for molding|p109v_2
 bottle|109v|Killing snakes for molding|p109v_2
 pipe|109v|Killing snakes for molding|p109v_2
 pipe|109v|Killing snakes for molding|p109v_2
 archal wire|109v|Killing snakes for molding|p109v_2
 pestle|110r|Rock & grotto|p110r_2
 foot|110r|Snakes|p110r_3
 knife|110r|Snakes|p110r_3
 underfoot|110v||p110r_3
 Molds|110v|Molds|p110v_1
 Molds|110v|Molds|p110v_1
 blade of iron reddened in the fire|110v|Wheat oil|p110v_2
 molds|111r|Reheating molds|p111r_1
 frames|111r|Reheating molds|p111r_1
 molds|111r|Reheating molds|p111r_1
 molds|111r|Reheating molds|p111r_1
 Noyau molds|111r|Reheating molds|p111r_1
 frame molds|111r|Reheating molds|p111r_1
 molds for casting latten|111r|Latten smoke|p111r_2
 molds|111r|Latten smoke|p111r_2
 molds|111r|Clay earth|p111r_4
 hands|111r|Clay earth|p111r_4
 blade of lead|111r|Clay earth|p111r_4
 molds|111r|Iron wire|p111r_5
 clamps|111r|Iron wire|p111r_5
 molds|111r|Iron wire|p111r_5
 Needles|111r|Iron wire|p111r_5
 pot|111v|Water of sal ammoniac|p111v_1
 tongue|111v|Water of sal ammoniac|p111v_1
 cloths|111v|Sanguine|p111v_2
 fingers|111v|Lizards|p111v_4
 fingernail|111v|Lizards|p111v_4
 nail|111v|Lizards|p111v_4
 pincers|111v|Lizards|p111v_4
 crucibles|111v|Composition of sand|p111v_5
 sieve|111v|Composition of sand|p111v_5
 hands|111v|Composition of sand|p111v_5
 molds|111v|Composition of sand|p111v_5
 molds|111v|Composition of sand|p111v_5
 pestled|111v|Composition of sand|p111v_5
 basin|112r|For wetting sand|p112r_1
 molds|112r|For wetting sand|p112r_1
 tankard|112r|For wetting sand|p112r_1
 lead bowl|112r|For wetting sand|p112r_1
 wooden spoon|112r|For wetting sand|p112r_1
 bowl|112r|For wetting sand|p112r_1
 basin|112r|For wetting sand|p112r_1
 oil brushes|112r|For wetting sand|p112r_1
 feather quills|112r|For wetting sand|p112r_1
 sieve|112r|Molding en noyau. Mixture of sand|p112r_3
 hands|112r|Molding en noyau. Mixture of sand|p112r_3
 mortar|112r|Molding en noyau. Mixture of sand|p112r_3
 glass bottle|112r|Putting to death the animal for molding|p112r_4
 barrel|112r|Putting to death the animal for molding|p112r_4
 clean bottle or vessel|112r|Putting to death the animal for molding|p112r_4
 glass|112v||p112r_4
 hands|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 round stick, which pastry makers|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 needle|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 needle|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point of an iron wire|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 small pincers|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 points of iron wire|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 needle|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 points|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 fine needle of steel|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 points of iron|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point of iron|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 points|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 solid plank or table|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 point|112v|Mouler Making the arrangement and disposition of the animal|p112v_1
 points|113r||p112v_1
 points|113r||p112v_1
 needles|113r||p112v_1
 point|113r||p112v_1
 knife|113r||p112v_1
 small curved instrument|113r||p112v_1
 mold|113r||p112v_1
 pinceau|113r||p112v_1
 mold|113r||p112v_1
 point|113r||p112v_1
 bowl of leaded earth|113r|Wetting sand and molding the first cast|p113r_1
 mold|113r|Wetting sand and molding the first cast|p113r_1
 bowls of different size, which have a lip|113v||p113r_1
 bowl|113v||p113r_1
 wooden spoon|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 knife|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 mold|113v||p113r_1
 spoon|113v||p113r_1
 spatula|113v||p113r_1
 molds|113v||p113r_1
 mold|114r|Second Cast|p114r_1
 knife|114r|Second Cast|p114r_1
 pen-knife|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 cloths of swine fur|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 pinceau|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 pinceau|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 delicates points of fil cist cittern strings|114r|Second Cast|p114r_1
 small flat pincers|114r|Second Cast|p114r_1
 points|114r|Second Cast|p114r_1
 point|114r|Second Cast|p114r_1
 points|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 point of a hot iron wire|114r|Second Cast|p114r_1
 mold|114r|Second Cast|p114r_1
 knife|114r|Second Cast|p114r_1
 mold|114v||p114r_1
 pinceau|114v||p114r_1
 mold|114v||p114r_1
 knife|114v||p114r_1
 molds|114v||p114r_1
 mold|114v||p114r_1
 molds|114v||p114r_1
 mold|114v||p114r_1
 clamps|114v||p114r_1
 molds|114v||p114r_1
 molds|114v||p114r_1
 mold|114v||p114r_1
 mold|114v||p114r_1
 mold|114v||p114r_1
 mold|114v||p114r_1
 molds|114v||p114r_1
 rough linen cloth|114v||p114r_1
 clamps|114v||p114r_1
 chisels|114v||p114r_1
 mold|115r||p114r_1
 clamps|115r||p114r_1
 molds|115r||p114r_1
 molds|115r|Make the cast, reheat the molds, &cNote about everything above|-||p115r_1
 moule|115r|Make the cast, reheat the molds, &cNote about everything above|-||p115r_1
 small point|115r|Make the cast, reheat the molds, &cNote about everything above|-||p115r_1
 molds|115r|Make the cast, reheat the molds, &cNote about everything above|-||p115r_1
 mold|115r|Animal after release|p115r_2
 mold|115r|Animal after release|p115r_2
 molds|115r|Reheating molds|p115r_3
 molds|115r|Reheating molds|p115r_3
 molds|115r|Reheating molds|p115r_3
 mold|115r|Reheating molds|p115r_3
 clamps|115r|Reheating molds|p115r_3
 mold|115v|Cast of tin|p115v_1
 hand|115v|Cast of tin|p115v_1
 mold|115v|For giving venting to the mold|p115v_2
 thread|115v|For giving venting to the mold|p115v_2
 needle|115v|For giving venting to the mold|p115v_2
 thread|115v|For giving venting to the mold|p115v_2
 noyau molds|115v|Reheating the noyau molds|p115v_3
 molds|115v|Reheating the noyau molds|p115v_3
 clamps|115v|Reheating the noyau molds|p115v_3
 forge|115v|Reheating the noyau molds|p115v_3
 molds|115v|Reheating the noyau molds|p115v_3
 little bellows|115v|Reheating the noyau molds|p115v_3
 mold|115v|Reheating the noyau molds|p115v_3
 mold|115v|Reheating the noyau molds|p115v_3
 molds|115v|Reheating the noyau molds|p115v_3
 mold|115v|Reheating the noyau molds|p115v_3
 reverberatory furnace|115v|Reheating the noyau molds|p115v_3
 reheated molds|115v|Reheating the noyau molds|p115v_3
 clamps|115v|Reheating the noyau molds|p115v_3
 molds|115v|Reheating the noyau molds|p115v_3
 mold|115v|Reheating the noyau molds|p115v_3
 molds|115v|Reheating the noyau molds|p115v_3
 noyau molds|116r||p115v_3
 Frame molds|116r||p115v_3
 grate|116r||p115v_3
 wet sand mold|116r|Molding bouquets, plants and flowers|p116r_1
 molds|116r|Molding bouquets, plants and flowers|p116r_1
 mold|116r|Molding de en noyau with the same sand, wax images or lead medals and suchlike|p116r_2
 mold|116r|Molding de en noyau with the same sand, wax images or lead medals and suchlike|p116r_2
 mold|116r|Molding de en noyau with the same sand, wax images or lead medals and suchlike|p116r_2
 molds|116r|Casting for gold and silver|p116r_3
 mold|116r|Casting for gold and silver|p116r_3
 barrels filled with earth & covered with manure|116v|Molding snakes in all weather|p116v_1
 molds|116v|Molding snakes in all weather|p116v_1
 molds|116v|Molding snakes in all weather|p116v_1
 crucible|116v|Mixture of tin and lead|p116v_2
 mold|116v|Mixture of tin and lead|p116v_2
 point|116v|Mixture of tin and lead|p116v_2
 cast|116v|Mixture of tin and lead|p116v_2
